Epoch,Avg. Loss,Avg. PSNR1,Avg. PSNR2,Avg. SSIM1,Avg. SSIM2
139,0.0529,28.15,27.31,0.77,0.66
140,0.0529,28.17,27.34,0.77,0.66
141,0.053,28.2,27.38,0.77,0.66
142,0.0529,28.22,27.41,0.77,0.66
143,0.0529,28.18,27.35,0.77,0.66
144,0.0529,28.21,27.39,0.77,0.66
145,0.0529,28.22,27.39,0.77,0.66
146,0.0529,28.23,27.42,0.77,0.66
147,0.0529,28.23,27.42,0.77,0.66
148,0.0529,28.2,27.4,0.77,0.66
149,0.0529,28.17,27.34,0.77,0.66
150,0.0529,28.17,27.34,0.77,0.66
151,0.0529,28.19,27.36,0.77,0.66
152,0.0529,28.24,27.42,0.77,0.66
153,0.0529,28.23,27.41,0.77,0.66
154,0.0529,28.24,27.42,0.77,0.66
155,0.0529,28.22,27.38,0.77,0.66
156,0.0529,28.2,27.37,0.77,0.66
157,0.0529,28.23,27.41,0.77,0.66
158,0.0529,28.2,27.37,0.77,0.66
159,0.0529,28.19,27.36,0.77,0.66
160,0.0529,28.22,27.4,0.77,0.66
161,0.0529,28.24,27.43,0.77,0.66
162,0.0529,28.23,27.41,0.77,0.66
163,0.0529,28.21,27.39,0.77,0.66
164,0.0529,28.19,27.37,0.77,0.66
165,0.0529,28.22,27.4,0.77,0.66
166,0.0529,28.22,27.4,0.77,0.66
167,0.0529,28.23,27.41,0.77,0.66
168,0.0529,28.21,27.39,0.77,0.66
169,0.0529,28.22,27.4,0.77,0.66
170,0.0529,28.21,27.38,0.77,0.66
171,0.0529,28.18,27.35,0.77,0.66
172,0.0529,28.19,27.36,0.77,0.66
173,0.0529,28.23,27.41,0.77,0.66
174,0.0529,28.17,27.34,0.77,0.66
175,0.0529,28.2,27.38,0.77,0.66
176,0.0529,28.23,27.42,0.77,0.66
177,0.0529,28.22,27.39,0.77,0.66
178,0.0529,28.23,27.41,0.77,0.66
179,0.0529,28.19,27.35,0.77,0.66
180,0.0529,28.23,27.41,0.77,0.66
181,0.0529,28.21,27.38,0.77,0.66
182,0.0529,28.23,27.41,0.77,0.66
183,0.0529,28.23,27.43,0.77,0.66
184,0.0529,28.19,27.35,0.77,0.66
185,0.0529,28.23,27.4,0.77,0.66
186,0.0529,28.19,27.36,0.77,0.66
187,0.0529,28.24,27.42,0.77,0.66
188,0.0529,28.22,27.4,0.77,0.66
189,0.0529,28.26,27.45,0.77,0.66
190,0.0529,28.23,27.42,0.77,0.66
191,0.0529,28.26,27.44,0.77,0.66
192,0.0529,28.22,27.39,0.77,0.66
193,0.0529,28.22,27.39,0.77,0.66
194,0.0529,28.24,27.42,0.77,0.66
195,0.0529,28.19,27.36,0.77,0.66
196,0.0529,28.24,27.42,0.77,0.66
197,0.0529,28.19,27.36,0.77,0.66
198,0.0529,28.21,27.38,0.77,0.66
199,0.0529,28.23,27.41,0.77,0.66
200,0.0529,28.2,27.38,0.77,0.66
201,0.0529,28.21,27.39,0.77,0.66
202,0.0529,28.23,27.41,0.77,0.66
203,0.0529,28.24,27.43,0.77,0.66
204,0.0529,28.2,27.38,0.77,0.66
205,0.0529,28.2,27.37,0.77,0.66
206,0.0529,28.2,27.38,0.77,0.66
207,0.0529,28.23,27.41,0.77,0.66
208,0.0529,28.24,27.42,0.77,0.66
209,0.0529,28.19,27.36,0.77,0.66
210,0.0529,28.24,27.42,0.77,0.66
211,0.0529,28.21,27.39,0.77,0.66
212,0.0529,28.21,27.38,0.77,0.66
213,0.0529,28.24,27.42,0.77,0.66
214,0.0529,28.24,27.42,0.77,0.66
215,0.0529,28.23,27.41,0.77,0.66
216,0.0529,28.22,27.39,0.77,0.66
217,0.0529,28.21,27.39,0.77,0.66
218,0.0529,28.21,27.39,0.77,0.66
219,0.0529,28.24,27.42,0.77,0.66
220,0.0529,28.21,27.39,0.77,0.66
221,0.0529,28.21,27.38,0.77,0.66
222,0.0529,28.22,27.39,0.77,0.66
223,0.0529,28.22,27.4,0.77,0.66
224,0.0528,28.22,27.4,0.77,0.66
225,0.0528,28.2,27.37,0.77,0.66
226,0.0529,28.24,27.43,0.77,0.66
227,0.0528,28.23,27.41,0.77,0.66
228,0.0528,28.23,27.41,0.77,0.66
229,0.0528,28.2,27.37,0.77,0.66
230,0.0528,28.21,27.39,0.77,0.66
231,0.0528,28.22,27.4,0.77,0.66
232,0.0528,28.23,27.41,0.77,0.66
233,0.0528,28.21,27.39,0.77,0.66
234,0.0528,28.21,27.39,0.77,0.66
235,0.0528,28.22,27.39,0.77,0.66
236,0.0528,28.23,27.42,0.77,0.66
237,0.0528,28.23,27.42,0.77,0.66
238,0.0528,28.23,27.41,0.77,0.66
239,0.0528,28.21,27.39,0.77,0.66
240,0.0528,28.19,27.37,0.77,0.66
241,0.0528,28.21,27.38,0.77,0.66
242,0.0528,28.23,27.42,0.77,0.66
243,0.0528,28.22,27.4,0.77,0.66
244,0.0528,28.24,27.42,0.77,0.66
245,0.0528,28.23,27.41,0.77,0.66
246,0.0528,28.22,27.4,0.77,0.66
247,0.0528,28.23,27.41,0.77,0.66
248,0.0528,28.2,27.38,0.77,0.66
249,0.0528,28.21,27.39,0.77,0.66
250,0.0528,28.22,27.4,0.77,0.66
251,0.0528,28.23,27.41,0.77,0.66
252,0.0528,28.23,27.41,0.77,0.66
